PMID,Title,Abstract
41477927,"Iodine grain isotope detection compared to standard metal guide detection for breast cancers: The IODINE BREAST, a randomised, non-inferiority trial.","INTRODUCTION: Preoperative localization of non palpable breast lesions is crucial. Guide wire localization (GWL) is the gold standard technique. However, it is very painful, protrudes from the breast, thus limiting the patient's movements and generating discomfort. Radioguided seed localization consists of placing a radioactive I within the tumour. It offers greater comfort with lesser pain. MATERIALS AND METHODS: The IODINE BREAST is a randomized, non-inferiority trial. Patient were eligible if they were 18 years old with a non-palpable carcinoma requiring conservative surgical management. Patients were randomised for the preoperative localization technique. The primary objective is to compare the quality of surgical excision. Secondary objectives include re-operation rates, localization time, surgery duration, complications, and patients' satisfaction. RESULTS: A total number of 378 patients were included in the study; 184 were randomized in 99mTc guided arm and 186 in I-seed arm. Demographical characteristics were similar between both arms. The primary endpoint analysis showed non-inferiority between the 125I-seed and GWL methods for incomplete resection rates. Surgical outcomes, including re-operation rates and specimen volumes, were comparable. Time between device insertion and surgery differed significantly between the two groups, with the 125I-seed having a longer time-to-surgery. Patient's satisfaction was similar, though the 125I-seed arm reported less pain and discomfort. CONCLUSION: 125I-seed localization is shown to be non-inferior to guide-wire localization. It offers less pain, patient comfort and the possibility of its placement many days before surgery. 125I-seed redefines standards in breast surgery, by combining precision, convenience, and patient-centered care. The trial is registered with ClinicalTrials.gov under the number NCT02759133."
41477891,SPARK-seq: A high-throughput platform for aptamer discovery and kinetic profiling.,"Cell surface proteins are key disease biomarkers and therapeutic targets, yet high-throughput methods for aptamer discovery targeting these proteins in situ remain limited. We introduce single-cell perturbation-driven aptamer recognition and kinetics sequencing (SPARK-seq), a high-throughput platform integrating single-cell messenger RNA and aptamer sequencing with CRISPR-based surface protein perturbation. In a single experiment, SPARK-seq simultaneously mapped 5535 distinct aptamers to eight surface proteins, capturing interactions across more than two orders of magnitude in protein abundance and spanning diverse biophysical classes. The method discriminated closely related paralogous proteins with no detectable cross-reactivity and provided kinetic information that enabled the prioritization of aptamers with slow dissociation rates. Leveraging this kinetic diversity, we engineered variants with improved off-rate properties. SPARK-seq establishes a platform for high-efficiency discovery and rational variant design of aptamers and functional nucleic acids, unlocking possibilities in diagnostics and therapeutics."
41477765,Growth factors maintain intratumoral heterogeneity and drive therapeutic resistance in triple-negative breast cancer.,"Triple-negative breast cancer (TNBC) shows considerable intratumoral heterogeneity, which contributes to therapeutic resistance. Recent studies show that targeted therapeutics can steer TNBC toward homogeneous, drug-resistant states, but little is understood about how the microenvironment modulates these responses. We report studies to determine how components of the microenvironment impact response to trametinib and cellular heterogeneity. We find that multiple microenvironmental factors, including HGF and neuregulin 1, can drive therapeutic resistance and that treatment with hepatocyte growth factor (HGF) inhibitors restores trametinib sensitivity. Interestingly, treatment with these ligands reverses trametinib-induced homogeneity, restoring heterogeneity to levels comparable to baseline both in vitro and in vivo. Analysis of patient data demonstrates that TNBC with high HGF expression levels has a poor outcome and increased expression of basal and mesenchymal state markers. Our data suggest that common growth factors drive therapeutic resistance and maintain tumor heterogeneity in TNBC, and that co-targeting these factors may improve therapeutic response."
41477722,Functionalized Pillar[6]arene Nanomembrane Probe for Ultrasensitive Sensing of Clinically Valuable 1-Methylnicotinamide in Mouse Urine.,"Analyzing 1-methylnicotinamide (1-MNA), a nicotinamide metabolite implicated in metabolic disorders, in biological systems is challenging owing to its trace-level concentrations and matrix effects. Herein, we report an electrochemical sensor featuring a micropipette functionalized with charge-tunable nanomembranes consisting of carboxylated pillar[6]arene-modified poly(vinyl alcohol) (CAP6A-PVA) for rapid metabolite detection. The covalently cross-linked CAP6A-PVA nanomembrane demonstrates exceptional 1-MNA detection capability with a LOD of approximately 1.16 nM,400-fold higher than that of conventional fluorescence-based detection methods. We also achieved real-time 1-MNA detection over a wide concentration range (10 nM-1000 μM) at a broad range of physiologically relevant pH (6.0-9.0). The CAP6A-PVA platform was successfully used to quantify 1-MNA in unprocessed mouse urine samples, demonstrating its real clinical utility by eliminating the need for sample pretreatment."
41477658,Risk stratification in fecal immunochemical test-based colorectal cancer screening: Public acceptance and experiences with tailored invitation intervals.,"OBJECTIVE: Risk stratification based on prior fecal Hemoglobin (f-Hb) concentrations offers potential to enhance the effectiveness of fecal immunochemical test (FIT)-based colorectal cancer (CRC) screening programs. Acceptance of tailored invitation intervals has not been assessed in individuals undergoing risk-stratified CRC screening. METHODS: We conducted five semi-structured focus groups with participants from the Dutch risk-stratified CRC screening trial (PERFECT-FIT), to explore their experiences with tailored invitation intervals. Study participants included thirteen individuals assigned an extended (three-year) invitation interval and eleven individuals assigned a shorter (one-year) invitation interval based on their prior f-Hb concentration. Additionally, four individual interviews were conducted with individuals who had dropped out of the trial after being assigned a three-year interval. All data were collected between January and June 2023. Transcripts were thematically analyzed using ATLAS.ti. RESULTS: Intensified screening was preferred over less intensive screening, driven by the perceived low burden of FIT-based screening and a desire to detect lesions as early as possible. Shorter intervals were therefore readily accepted. Extended intervals raised concerns about missed lesions but were largely accepted as individuals felt reassured by their low-risk classification. Individuals were less concerned about risk-stratified intervals when implemented nationwide, trusting the provider would only implement these after scientific evaluation of potential risks. CONCLUSIONS: Our findings support the acceptance of tailored invitation intervals within a population-based CRC screening program. This acceptance appears to be influenced by participants' high trust in the screening provider, emphasizing the importance of maintaining this trust. Clear communication of a changing screening approach, especially the reporting of negative FIT-results, may facilitate the transition from uniform to risk-stratified screening."
41477641,Diagnostic and prognostic value of polygene methylation detection in ascites.,"OBJECTIVE: To explore a novel combination of methylation markers for the differential diagnosis of malignant ascites (MA). MATERIALS AND METHODS: A cohort of 164 cancer patients and 20 patients with benign disease presenting with ascites was enrolled. Ascites was tested by means of cytopathological routine diagnosis and DNA methylation detection of SHOX2, RASSF1A, SEPTIN9 and HOXA9 in the cytological specimens. DNA methylation in bisulfite-converted DNA was determined using semi-quantitative methylation-specific real-time PCR (MS-PCR). In addition, Kaplan-Meier method was used to plot the Overall survival (OS) curve based on the methylation status of four genes to explore the relationship between gene methylation status and prognosis of patients with ascites. The Cox regression model was used to analyze the survival factors. RESULTS: Methy-All-In-One Kit (OncoMe), a novel combination of SHOX2, RASSF1A, SEPTIN9 and HOXA9 methylation, led to an additional 29.9% increase in the detection rate of MA combined with the cytopathological test, resulting in a sensitivity of 76.2%. OncoMe showed high positive detection rates in Breast Cancer (87.5%), Pancreatic Cancer (83.3%), Gastric Cancer (79.5%), Cholangiocarcinoma (72.7%) and Ovarian Cancer (68.3%). Patients in the SHOX2 and SEPTIN9 methylation-positive groups had a significantly higher risk of disease progression than those in the negative groups. The OS of SHOX2 and SEPTIN9 gene methylation test negative group was higher than that of positive group. CONCLUSION: OncoMe has potential for use as a biomarker for the detection of MA. Cytological examination combined with methylation detection can greatly improve the diagnosis rate of malignant ascites. The methylation status of SHOX2 and SEPTIN9 genes is significantly correlated with the prognosis of patients with ascites."
41477575,Ligand-receptor interactions of V-domain Ig-containing suppressor of T cell activation and programmed death-1 suppress the anticancer activities of T cells.,"BACKGROUND: V-domain immunoglobulin-containing suppressor of T cell activation (VISTA) is a unique multifunctional immune checkpoint protein, which can display both receptor and ligand properties. It plays a crucial role in the cancer immune evasion machinery operated by a wide range of human malignancies and may thus be considered as a potential target for immunotherapy of cancer. Receptors of VISTA through which this protein transmits immunosuppressive signals under various normal and pathological conditions remain to be identified. MATERIALS AND METHODS: To conduct the study, we used human recombinant proteins and various human cell lines as well as primary T cells. A wide range of techniques including tissue culture and co-cultures, Western blot analysis, on-cell Western, ELISA, co-immunoprecipitation, biochemical assays and synchrotron radiation circular dichroism spectroscopy were employed. RESULTS: Here we report for the first time that VISTA has affinity to programmed cell death protein 1 (PD-1) and binds it as a ligand. We found that when interacting with PD-1, VISTA suppresses interleukin 2 production by T helper cells. These effects were confirmed in the  and  experiments. Affinity of VISTA to PD-1 was also characterised and found to be moderate, with a   of ∼2.3 μM detected by synchrotron radiation circular dichroism spectroscopy. CONCLUSIONS: These results open a completely new chapter in our understanding of the concept of immune checkpoint proteins, where some of them clearly show both ligand and receptor activities and display multifunctional properties."
41477443,Healthcare use before paediatric multiple sclerosis onset differs by age and sex: a nationwide cohort study.,"BACKGROUND: Increased use of healthcare before multiple sclerosis (MS) onset indicates a prodromal phase. Data on the prodromal phase of paediatric-onset MS (PoMS) are sparse, especially regarding age-specific and sex-specific characteristics. The objective of this study was to examine healthcare use by age and sex before PoMS clinical onset. METHODS: Individuals with MS with symptom onset before age 18 were identified in the Swedish MS registry. Rates of hospitalisations, outpatient visits and prescriptions dispensed were compared with a matched non-MS cohort for up to 16 years before MS onset, categorised by age at onset (12-15 and 16-17 years) and sex. RESULTS: We included 233 PoMS and 1151 matched individuals. Compared with the matched cohort, females with PoMS exhibited higher annual rates of outpatient visits in the years preceding MS onset for neoplasms (rate ratios (RRs) 3.44-5.73) while males had higher rates for skin-related visits (RRs 6.00-11.00) and prescription dispensations for corticosteroids for dermatological use (year -1, RR 3.12; 95% CI 1.01 to 9.68). Older teenagers with MS had higher visit rates for neoplasms (RRs 3.98-8.70), while younger teenagers had higher nervous system-related visit rates (RRs 4.51-5.97) before MS onset. CONCLUSIONS: Individuals with PoMS showed age-specific and sex-specific increases in healthcare use before symptom onset, including skin-related visits in males and neoplasm-related visits for females and 16-17 year-olds. These results can help guide our understanding of MS mechanisms and may aid in earlier detection of MS in the paediatric population."
41477414,Clinicopathological Study of Hodgkin Lymphoma in Relation to Programmed Death-Ligand 1 (PD-L1) Expression and Epstein-Barr Virus (EBV) Status.,"INTRODUCTION: T-cell anergy leads to upregulation and activation of programmed death-ligand 1 (PD-L1) expression, contributing to immune tolerance and the evasion of immune surveillance. Many cancers exploit this by expressing PD-L1 in neoplastic or non-neoplastic tumor microenvironment cells. Hodgkin lymphoma (HL) is notable for high PD-L1 expression, often associated with Epstein-Barr virus (EBV) in tumor cells. New therapies target this pathway. EBV gene products, like latent membrane protein-1 (LMP-1), can increase PD-L1 expression. Our study examined PD-L1 expression in Hodgkin and Reed-Sternberg (HRS) cells in HL patients, comparing it to EBV presence and clinical data. OBJECTIVE: The objective of this study is to study the clinicopathological characteristics of HL in relation to PD-L1 expression and EBV LMP-1 status. MATERIALS AND METHODS: This ambispective study examined lymph node excision samples from 40 HL patients diagnosed between January 2014 and January 2024. Using immunohistochemistry, we evaluated PD-L1 presence in HRS cells, assessing the intensity and frequency of PD-L1 expression. We also detected EBV using the LMP-1 antibody. A non-parametric chi-square test was used for statistical analysis. RESULTS: A total of 82.5% (33/40) of cases had PD-L1 expression in HRS cells, with 65% (26/40) showing LMP-1 expression. LMP-1 expression shows a significant correlation with B symptoms and the histological subtypes of HL (p-value < 0.05). Similarly, PD-L1 expression is significantly correlated with B symptoms. Notably, 84.6% (22/26) of cases positive for LMP-1 also exhibit PD-L1 expression. However, EBV positivity was statistically significant when considering different histological subtypes. CONCLUSION: PD-L1 and LMP-1 positivity are linked to B symptoms with elevated PD-L1 expression in LMP-1-positive cases of HL, suggesting EBV-driven immune evasion. These results underscore the importance of considering HL subtypes and EBV status when evaluating biomarkers. Incorporating EBV and PD-L1 targeted therapies could offer more effective, personalized treatment approaches, particularly for EBV-positive HL cases."
41477288,Development of a real-time multi-scenario monitoring method for respiratory motion based on capacitive sensors.,"PURPOSE: This study aimed to improve the accuracy of the tumor radiotherapy dose and reduce the irradiation dose to the surrounding organs, by developing a versatile respiratory motion monitoring system with multi-scenario applications to enhance the clinical efficacy of radiotherapy for thoracic and abdominal tumors. METHODS: The respiratory motion monitoring system comprised an airbag structure integrated with a parallel-plate capacitive sensor. The airbag comprised a polymer balloon encapsulated in a nonelastic flexible membrane, and had a projected area of 120 mm × 120 mm. The capacitive sensor adopts a concentric configuration of beryllium copper (thickness: 0.1 mm, diameter: 10 mm) and oxygen-free copper (thickness: 1 mm, diameter: 10 mm) foils. Real-time monitoring of the respiratory motion was achieved by detecting the capacitance variations corresponding to changes in the internal air pressure within the airbag. The system performance was rigorously evaluated using a dynamic thorax phantom capable of simulating various patterns, including sinusoidal and fourth-power cosine waveforms. RESULTS: The capacitive sensor-based respiratory motion monitoring system demonstrated a displacement measurement range of up to 10 mm, capable of detecting movements as small as 0.1 mm (signal-to-noise ratio: 2.18). Real-time displacement conversion was performed using the fitted model  = a+b  (a = 26.105 ± 0.398, b = 285.868 ± 22.147). The system exhibited a high stability, with a standard deviation of only 0.0011 in capacitance measurements over 10 repeated tests with a 5 mm amplitude sinusoidal waveform, and further maintained the amplitude consistency within 2.25%-96.05% of the maximum value throughout 10 min of continuous operation. A reliable performance was confirmed across various respiratory waveforms, including sinusoidal and fourth-power cosine profiles. Furthermore, the non-metallic airbag structure enhances the adaptability to multiple clinical scenarios. However, two types of signal distortions were observed, originating from the airbag deformation and the limitations of the capacitive sensor electrode, both of which are thoroughly explained in the manuscript. CONCLUSION: Overall, this study developed a capacitive sensor and airbag-based respiratory monitoring system that combines the advantages of abdominal pressure belts with infrared-based monitoring technologies. This integrated approach offers a cost-effective, structurally simple, and versatile solution for monitoring respiratory motion across multiple clinical scenarios."
41477156,miR-6844 Regulates Cell Functions and Acts as a Potential Biomarker to Predict Prognosis in Breast Cancer.,"PURPOSE: MicroRNAs can epigenetically regulate numerous cancer-related genes and are recognized as key players in cancer biology. To explore the intrinsic mechanisms by which miR-6844 regulates the functions of BC cells and assess its potential as a prognostic biomarker for BC clinical outcomes. METHODS: A total of 130 BC patients were enrolled as the research subjects. Real-time fluorescence quantitative PCR was used to detect miR-6844 levels in cancer tissues and adjacent non-cancerous tissues. Kaplan-Meier survival curve was employed to analyze the 5-year survival status of BC patients. Multivariate Cox regression analysis was conducted to identify the influencing factors for mortality in BC patients. CCK-8 and Transwell assays were utilized to measure the proliferation, migration, and invasion of MCF-7 and MDA-MB-231 cells. RESULTS: miR-6844 is markedly upregulated in BC tissues and cell lines. The expression of miR-6844 is closely correlated with the TNM stage and lymph node metastasis in BC patients. Elevated levels of miR-6844 are correlated with diminished overall survival rates. Functional investigations reveal that miR-6844 enhances BC cell proliferation, migration, and invasion while exerting a negative regulatory effect on the expression of the Methylthioadenosine phosphorylase (MTAP). Conversely, silencing miR-6844 markedly inhibits the progression of BC cells, an effect that can be counteracted by concurrent inhibition of MTAP expression. CONCLUSION: miR-6844 exhibits elevated expression levels in BC and is correlated with adverse prognostic outcomes. This microRNA promotes BC progression by targeting and negatively regulating MTAP."
41477059,Next-generation biomedical sensing through photoacoustic-electrochemical synergy.,"Modern biomedical sensing increasingly demands technologies capable of capturing structural, functional, and molecular information simultaneously. Photoacoustic (PA) and electrochemical (EC) sensing individually address these needs but exhibit inherent limitations when used alone. PA imaging offers deep-tissue, label-free visualization with high spatiotemporal resolution, yet lacks molecular specificity. Conversely, EC sensing provides quantitative, chemically specific information through electrode functionalization, but struggles with spatial mapping and noninvasive detection. Integrating these complementary modalities establishes a unified framework-Photoacoustic-Electrochemical Synergy (PAECS)-that fuses PA's noninvasive, flow-resolved optical contrast with EC's molecular selectivity and quantitative accuracy. PAECS enables multimodal sensing across scales, improving rare-event detection, dynamic monitoring of metabolic and hemodynamic processes, and mechanistic studies of disease and drug response. Applications include coupling PA flow cytometry with EC microfluidics for circulating tumor cell and biomarker analysis, as well as integrating PA imaging with EC metabolite monitoring for real-time tissue profiling. To realize PAECS, future efforts must address system co-registration, signal decoupling, and biomarker-driven design. By bridging optical, acoustic, and electrochemical information, PAECS represents a transformative step toward comprehensive, multiscale biomedical diagnostics and personalized health monitoring."
41476823,Evaluation of Adnexal Masses in Perimenopausal and Postmenopausal Females-A One-year Prospective Observational Study.,"BACKGROUND: The prevalence of adnexal masses is 0.17% to 5.9% in asymptomatic and 7.1% to 12% in symptomatic patients. They can be benign or malignant. The initial detection and evaluation of an adnexal mass requires a high index of suspicion, a thorough history and examination and careful attention to subtle historical clues. Timely appropriate laboratory studies like serum cancer markers and radiographic studies are required to make a diagnosis, and finally, histopathological report tells us the exact nature of mass and guides further management. METHODOLOGY: This prospective observational study was conducted in the Department of Obstetrics and Gynaecology, SMGS Hospital, GMC Jammu, over a period of one year from August 1st, 2023 to July 31st, 2024. The aim of this study was to determine the prevalence of adnexal masses with their related factors in this age group and to evaluate the adnexal mass in perimenopausal and postmenopausal age group. A total of 100 patients of adnexal masses with age > 40 years meeting inclusion and exclusion were included in the study. From all patients, history was obtained, clinical examination done followed by blood analysis, tumor markers, ultrasonography findings, CT and MRI findings of pelvic organs wherever applicable was done. Histopathological report was obtained. RESULTS: Adnexal mass was found to be more common in age group 40-50 years (48%). The usual presentation was with symptoms of abdominal pain (76%). Left-sided ovarian mass (41%) was more common than right-sided (32%) or bilateral masses (13%). USG 1 score was reported mostly in subjects with benign mass (67 out of 71), while USG 4 score was reported maximum among malignant mass (19 out of 29). CA-125 < 35 level was reported maximum among benign mass (68 out of 72), while > 35 level of CA-125 was reported maximum among malignant mass (19 out of 28). RMI < 200 was found mostly among benign mass (77 out of 79), while RMI > 200 was reported maximum in malignant mass (21 out of 21). In our study, each parameter when compared with histopathological report using kappa stats, results were found to be statistically significant ( < 0.05). Benign masses were present in 64.2% cases and malignant masses were present in 35.8% cases in perimenopausal age group and 33.3% benign and 66.7% malignant cases were present in postmenopausal age group. CONCLUSION: Ultrasound and CA-125 are important adjuvants which play vital role in the diagnosis and treatment of adnexal masses in perimenopausal and post-menopausal women. RMI and histopathology findings are in positive correlation. Therefore, it can be concluded that RMI can be used for evaluation of adnexal mass preoperatively and thus guides further management."
41476821,Compliance to Standards of Colposcopy in an Effort to Reduce the Cervical Cancer Burden: An Audit.,"INTRODUCTION: Colposcopy remains the gold standard as a triage tool for evaluating pre-invasive cervical lesions. A colposcopy scoring system is introduced to minimize inter-observer variation. The National Health Service Cervical Screening Programme (NHSCSP), in collaboration with the British Society for Colposcopy and Cervical Pathology, has published guidelines covering various issues regarding quality assurance in cervical cancer prevention, including the standard requirements for colposcopy services. Our study aimed to assess the colposcopic quality standards and evaluate the concordance of colposcopic findings with cervical biopsy in a tertiary care institution. MATERIALS AND METHODOLOGY: Retrospective data are collected from electronic medical records and colposcopy registers over a period of 5 years (1st January 2018 - 31st December 2022). According to the NHS Cervical Screening Programme Colposcopy and Programme Guidelines 2016, Parameters were recorded. Results were analyzed using SPSS version 21. RESULTS: During the period of 5 years, 437 patients were identified. The mean age was 48.2±11 years. Cytology results were available in 431 (98.6%) women. The main indication of colposcopy was abnormal cervical cytology in 74.1% of patients. High-grade squamous intraepithelial lesion (HSIL) was seen in 20.4% of patients, and atypical squamous cells of unknown significance (ASCUS) in 21.3% of which 56.4% were human papillomavirus (HPV) positive.The colposcopic impression, type of transformation zone (TZ), and Swedes score were documented in 96.6%, 71.1%, and 96.3% cases, respectively. Biopsy was done in 388 (88.7%) patients (cervical intraepithelial neoplasia (CIN I) in 11.4%, CIN II-III in 26.6%, carcinoma in situ in 2.3%, and invasive cancer in 6.9%. The positive predictive value (PPV) of the Swedes' score in predicting lesions CIN2 or more was 64.5%. The correlation of the Swede's score <6 to low-grade biopsies (< CIN II) and score >6 to higher grade biopsies was fair, with a kappa coefficient of 0.3. CONCLUSION: The subjective nature of colposcopy demands continued audit of individual practice to improve on areas found to be deficient. By using a standardized template for documentation and conducting regular audits, we can identify areas for improvement, better detection of pre-cancer lesions on colposcopy, and engage in continuous professional development."
41476817,Tips for teaching skin procedures to family medicine residents.,"BACKGROUND: As the incidence of skin cancer is growing and access to specialty care is becoming more limited in most settings, family physicians must take on an increasing role in detecting and managing skin cancer. Unfortunately, most family physicians are not adequately trained to perform the skin biopsies or excisions needed to do this. AIMS AND METHODS: Drawing on their own experience and the available literature, the authors present practical tips for clinical educators to teach skin procedures more effectively. Some of the tips are best applied in an academic centre with multiple learners; others are applicable to all settings. CONCLUSIONS: Family medicine training programs have a responsibility to ensure that their learners gain adequate expertise to diagnose skin cancers. This includes the ability to perform skin biopsies. These tips will help educators and institutions training family medicine residents design more effective ways to teach skin procedures."
41476802,Therapeutic Drug Monitoring-Guided Antifungal Therapy Under Tyrosine Kinase Inhibitor Treatment in an Advanced Osteosarcoma Patient with Invasive Pulmonary Aspergillosis.,"Antifungal therapy for invasive pulmonary aspergillosis (IPA) can be challenging in cancer patients due to interpatient variability in pharmacokinetic properties of antifungals and potential drug-drug interactions (DDIs). This case report describes a 14-year-old boy with advanced osteosarcoma diagnosed with invasive pulmonary aspergillosis (IPA) after chemotherapy. Initial treatment of voriconazole showed poor improvement, as therapeutic drug monitoring (TDM) revealed exceptionally low trough concentration (0.28 μg/mL) even after dose increase. When voriconazole was switched to isavuconazole, favorable antifungal response was observed with isavuconazole trough concentrations ranging from 2.43 μg/mL to 4.12 μg/mL. Moreover, TDM also detected no obvious pharmacokinetic DDI between isavuconazole and apatinib but potential DDI between voriconazole and anlotinib in this patient. This case highlights the importance of individualized pharmacokinetic considerations in antifungal therapy in cancer patients. TDM may be a useful aid for therapeutic regimen decision and optimization."
41476748,Exploring the Relation Between Coexisting Chronic Lymphocytic Leukemia and Lung Cancer: Two Case Reports.,"Chronic lymphocytic leukemia (CLL) is a low-grade lymphoproliferative disorder characterized by clonal proliferation of lymphocytes. The disease is indolent but might be complicated with life-threatening cytopenias, high-grade transformation, or second primary malignancies (SPMs). The incidence of SPMs is higher in CLL compared to the normal population; however, the genetic association and predisposing factors linking CLL to SPMs remain unclear. Synchronous or metasynchronous CLL and lung cancer are relatively uncommon, and the relationship is rarely explored in the literature. We report two cases of a 77-year-old male and a 52-year-old female with a history of heavy smoking, both presenting with respiratory symptoms. Imaging revealed lung masses, hilar adenopathy, pleural effusions, and visceral metastasis. The first case's pleural fluid cytology was positive for both CLL and adenocarcinoma, while the second patient was diagnosed with a biopsy from the right supraclavicular mass revealing carcinoma. In both patients, a flow cytometry of the peripheral smear confirmed the diagnosis of CLL. Both patients had a similar outcome of death due to complicated intracerebral metastatic disease with intracranial hemorrhage and vasogenic edema within 1-2 months of diagnosis. Although incompletely understood, CLL and lung cancer share some predisposing social and biological factors, of which smoking is the most evident. It is also thought that the immunocompromised state of CLL patients is a risk factor for SPMs, given qualitative and quantitative defects in almost all immune cell lines. The cytogenetic association has been suggested but has yet to be comprehensively explored. The proposed tumor factors include HER-2/neu overexpression in lung cancer cells and Trisomy 12 in B-cell clones, which neither of our patients had. Despite suggested links, the relationship between CLL and lung cancer needs further exploration which might offer a future benefit for anticipation and earlier detection of lung cancer in CLL patients."
41476705,Assessment of Circulating Tumor DNA for Early Detection of Hepatocellular Carcinoma in Alpha-Fetoprotein-Negative Patients With Cirrhotic Nodules.,"AIMS: Early detection is essential for improving hepatocellular carcinoma's (HCC) prognosis. However, the diagnostic performance of the current interventions remains unsatisfactory, particularly in patients with cirrhotic nodules. We aimed to develop a predictive model for the early detection of HCC using circulating tumor DNA (ctDNA) profiles based on 86 cancer-related genes. METHODS: This model was initially evaluated on a discovery cohort of 25 patients with HCC and 9 patients with chronic hepatitis and then validated in a prospective control cohort of 15 alpha-fetoprotein-negative patients with cirrhotic nodules. RESULTS: In the discovery cohort, our ctDNA-based model achieved an area under the receiver operating characteristic curve of 0.8675, with a sensitivity of 88.0% and a specificity of 88.9%. CtDNA mutations in FGFR3, NF1, ALK, ERBB2, and NRAS were significantly associated with HCC prognosis. In the validation cohort, the ctDNA assay was positive in 8 of the 15 patients. Over a five-year follow-up period, 50% of ctDNA-positive patients were diagnosed with early-stage HCC, with a mean lead time of 26.6 months compared to standard clinical assessments. CONCLUSION: By enabling diagnosis months earlier than conventional methods, ctDNA-based testing may enhance HCC surveillance and facilitate a more personalized approach to cancer monitoring."
41476687,PMAIP1 Enhances DNA Damage and Induces ROS-Mediated Mitochondrial Dysfunction to Suppress Tumorigenesis in Triple-Negative Breast Cancer.,"BACKGROUND: PMAIP1 (NOXA) is a pro-apoptotic factor that is closely related to cancer development, but its role in triple-negative breast cancer (TNBC) is unclear. This study aimed to explore the effect of PMAIP1 on TNBC cell viability, apoptosis, DNA damage, and mitochondrial function. METHODS: qRT-PCR and western blot were used to detect the expression level of PMAIP1 in TNBC tissues and cells, and its biological role was evaluated in combination with MTT, TUNEL, comet assay, and mitochondrial function indicators (ROS, ATP, mtDNA, and JC-1). RESULTS: PMAIP1 is significantly upregulated in TNBC and is negatively correlated with cell viability: Overexpression of PMAIP1 inhibits cell viability, while knockdown of PMAIP1 enhances viability. Upregulation of PMAIP1 promotes apoptosis by increasing the Bax/Bcl-2 ratio, induces DNA damage, elevates ROS levels, and reduces ATP, mtDNA, and JC-1 levels, leading to mitochondrial dysfunction; conversely, knockdown of PMAIP1 alleviates these changes. CONCLUSION: PMAIP1 exerts a tumor suppressor effect by regulating apoptosis, DNA damage, and mitochondrial dysfunction, providing potential target support for the treatment of TNBC."
41476664,"Awareness, Attitudes, and Barriers to Breast Cancer Screening Among Breast Screening Health Education Week Attendees at King Saud Medical City, Riyadh.","BACKGROUND: Breast cancer is among the leading causes of mortality in women globally, with a rising incidence in developing countries, including Saudi Arabia. Early detection through screening is essential for reducing the mortality rate among women. However, factors such as awareness, attitudes, and barriers significantly influence women's participation in screening programs, especially in resource-limited settings. THE AIM OF THE STUDY: The aim of this study is to assess the awareness, attitudes, and barriers to breast cancer screening among breast cancer screening health education week attendees at King Saud Medical City, Riyadh. MATERIALS AND METHODS: The study was conducted during breast cancer screening health education week at King Saud Medical City in Riyadh, from October 13 to 17, 2024. A convenience sample of 277 women, aged 18-60, completed a structured, self-administered questionnaire. Data on awareness, attitudes, and barriers related to breast cancer screening were analyzed using descriptive and inferential statistics in SPSS Version 23.0. RESULTS: Among the women surveyed, 63.5% showed a good level of awareness about breast cancer screening, with an average awareness score of 12.6 ± 5.5 out of 23. Positive attitudes toward screening were common, with 97.8% expressing supportive views ( = 0.045). Higher awareness levels were significantly associated with age ( = 0.003) and occupation ( = 0.001), while attitudes toward screening were significantly linked to education. The main barriers reported were lack of time (30.3%), difficulty accessing services (15.2%), and fear of the procedure (15.2%). In the multiple logistic regression analysis, any significant predictors of awareness and attitude toward breast cancer screening were not identified. CONCLUSION: The study indicates a relatively high level of awareness and a positive attitude toward breast cancer screening among participants. However, significant barriers, including time constraints, accessibility challenges, and fear of the procedure, limit regular participation. To increase screening rates and reduce breast cancer mortality in Saudi Arabia, it is recommended to implement targeted awareness campaigns, enhance service accessibility, and provide continuous education through healthcare providers."
